transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000040,card_00894,2026-01-17T23:13:44Z,381.1,entertainment,GB,True,False
txn_0000041,card_00094,2026-01-19T04:16:50Z,20.32,atm_withdrawal,US,False,False
txn_0000042,card_00774,2026-01-22T04:26:16Z,116.23,online_retail,US,True,True
txn_0000043,card_00686,2026-01-07T05:08:31Z,95.74,utilities,DE,False,False
txn_0000044,card_00480,2026-01-10T20:40:06Z,67.87,pharmacy,DE,True,False
txn_0000045,card_00485,2026-01-13T20:21:18Z,38.49,pharmacy,GB,False,False
txn_0000046,card_00699,2026-01-05T01:09:23Z,126.66,restaurant,GB,True,False
txn_0000047,card_00240,2026-01-07T13:19:31Z,144.66,atm_withdrawal,GB,True,False
txn_0000048,card_00230,2026-01-30T16:20:42Z,47.43,restaurant,US,False,False
txn_0000049,card_00191,2026-01-19T21:14:46Z,217.75,pharmacy,SG,False,False
txn_0000050,card_00312,2026-01-11T17:44:26Z,32.71,grocery,US,False,False
txn_0000051,card_00109,2026-01-15T16:54:48Z,63.92,online_retail,US,True,False
txn_0000052,card_00263,2026-01-10T01:36:10Z,32.71,atm_withdrawal,SG,False,False
txn_0000053,card_00569,2026-01-08T20:11:21Z,30.27,online_retail,US,True,False
txn_0000054,card_00170,2026-01-21T13:16:51Z,294.89,entertainment,AE,False,False
txn_0000055,card_00164,2026-01-04T14:27:56Z,98.75,online_retail,IN,True,False
txn_0000056,card_00537,2026-01-25T14:51:28Z,9.25,atm_withdrawal,US,True,False
txn_0000057,card_00578,2026-01-03T08:09:44Z,90.82,grocery,AE,False,False
txn_0000058,card_00287,2026-01-15T14:41:01Z,212.01,utilities,IN,False,False
txn_0000059,card_00489,2026-01-09T01:05:07Z,109.15,electronics,US,True,False
txn_0000060,card_00212,2026-01-12T05:48:50Z,293.84,entertainment,SG,True,False
txn_0000061,card_00215,2026-01-11T21:12:21Z,19.55,restaurant,AE,True,False
txn_0000062,card_00047,2026-01-02T08:28:24Z,42.64,travel,IN,False,False
txn_0000063,card_00164,2026-01-06T01:39:41Z,304.86,atm_withdrawal,DE,False,False
txn_0000064,card_00439,2026-01-09T13:41:07Z,132.44,travel,GB,False,False
txn_0000065,card_00280,2026-01-01T06:05:28Z,50.02,entertainment,AE,False,False
txn_0000066,card_00076,2026-01-01T09:23:06Z,13.68,entertainment,AE,False,False
txn_0000067,card_00490,2026-01-11T12:19:15Z,139.0,online_retail,IN,True,False
txn_0000068,card_00108,2026-01-17T05:16:52Z,18.48,entertainment,IN,False,False
txn_0000069,card_00154,2026-01-09T23:56:42Z,1769.86,online_retail,GB,False,True
txn_0000070,card_00799,2026-01-14T04:52:20Z,205.95,atm_withdrawal,IN,True,False
txn_0000071,card_00359,2026-01-17T11:11:35Z,58.81,fuel,DE,False,False
txn_0000072,card_00426,2026-01-15T11:04:51Z,307.99,electronics,AE,False,False
txn_0000073,card_00300,2026-01-28T01:20:09Z,40.23,utilities,US,True,False
txn_0000074,card_00084,2026-01-13T22:31:24Z,52.07,pharmacy,AE,False,False
txn_0000075,card_00337,2026-01-12T18:49:25Z,74.46,restaurant,IN,True,False
txn_0000076,card_00814,2026-01-07T17:31:34Z,82.85,entertainment,US,True,False
txn_0000077,card_00018,2026-01-09T00:03:55Z,62.11,restaurant,AE,True,False
txn_0000078,card_00847,2026-01-04T16:32:10Z,109.9,electronics,AE,True,False
txn_0000079,card_00379,2026-01-04T07:47:32Z,103.34,atm_withdrawal,GB,False,False
txn_0000080,card_00092,2026-01-22T08:34:49Z,71.17,pharmacy,AE,True,False
txn_0000081,card_00529,2026-01-11T09:33:13Z,233.67,travel,GB,False,False
txn_0000082,card_00534,2026-01-02T10:17:58Z,180.62,entertainment,DE,True,False
txn_0000083,card_00611,2026-01-10T12:49:50Z,588.55,grocery,AE,False,True
txn_0000084,card_00095,2026-01-28T09:34:13Z,50.45,grocery,IN,False,False
txn_0000085,card_00739,2026-01-08T01:36:57Z,82.53,online_retail,GB,True,False
txn_0000086,card_00497,2026-01-06T10:30:52Z,129.65,utilities,IN,True,False
txn_0000087,card_00119,2026-01-15T02:34:41Z,312.8,atm_withdrawal,US,True,False
txn_0000088,card_00784,2026-01-26T20:18:31Z,29.89,online_retail,SG,False,False
txn_0000089,card_00769,2026-01-21T05:43:12Z,8.0,entertainment,GB,False,False
txn_0000090,card_00593,2026-01-19T22:54:11Z,158.01,grocery,DE,True,False
txn_0000091,card_00495,2026-01-17T17:23:24Z,171.44,pharmacy,SG,True,False
txn_0000092,card_00750,2026-01-19T15:11:36Z,399.56,entertainment,US,True,False
txn_0000093,card_00690,2026-01-28T18:10:41Z,73.43,electronics,US,False,False
txn_0000094,card_00784,2026-01-04T10:15:53Z,74.65,fuel,SG,True,False
txn_0000095,card_00413,2026-01-23T05:50:18Z,2.23,restaurant,IN,False,False
txn_0000096,card_00059,2026-01-21T12:43:25Z,57.46,travel,IN,True,False
txn_0000097,card_00059,2026-01-24T01:30:10Z,62.48,grocery,AE,False,False
txn_0000098,card_00462,2026-01-14T23:32:28Z,320.73,atm_withdrawal,IN,False,False
txn_0000099,card_00648,2026-01-06T11:47:01Z,51.92,grocery,DE,True,False
txn_0000100,card_00672,2026-01-13T05:33:19Z,65.74,fuel,DE,False,False
txn_0000101,card_00614,2026-01-18T11:52:18Z,71.7,travel,US,True,False
txn_0000102,card_00888,2026-01-03T10:04:12Z,261.19,grocery,US,False,False
txn_0000103,card_00398,2026-01-06T07:29:57Z,43.71,travel,DE,True,False
txn_0000104,card_00590,2026-01-06T03:11:19Z,27.9,electronics,IN,True,False
txn_0000105,card_00596,2026-01-16T03:30:17Z,132.72,travel,AE,False,False
txn_0000106,card_00335,2026-01-26T17:56:41Z,30.4,grocery,GB,False,False
txn_0000107,card_00296,2026-01-08T16:08:29Z,54.5,fuel,IN,True,False
txn_0000108,card_00859,2026-01-06T18:17:19Z,10.18,online_retail,IN,True,False
txn_0000109,card_00155,2026-01-27T19:59:11Z,170.39,atm_withdrawal,SG,True,True
txn_0000110,card_00496,2026-01-10T17:54:20Z,83.03,utilities,GB,False,False
txn_0000111,card_00718,2026-01-02T14:38:20Z,51.99,pharmacy,IN,False,False
txn_0000112,card_00066,2026-01-09T00:08:14Z,22.39,online_retail,IN,False,False
txn_0000113,card_00399,2026-01-06T03:02:44Z,41.75,online_retail,AE,True,False
txn_0000114,card_00309,2026-01-16T22:21:19Z,13.33,pharmacy,SG,False,False
txn_0000115,card_00485,2026-01-18T20:15:27Z,28.18,online_retail,IN,False,False
txn_0000116,card_00716,2026-01-03T17:47:48Z,349.3,travel,IN,True,False
txn_0000117,card_00573,2026-01-14T00:32:22Z,203.03,pharmacy,US,False,False
txn_0000118,card_00713,2026-01-27T06:04:24Z,519.3,travel,GB,True,True
txn_0000119,card_00049,2026-01-02T11:34:37Z,73.28,entertainment,SG,False,False
txn_0000120,card_00641,2026-01-15T17:14:34Z,312.56,pharmacy,AE,True,False
txn_0000121,card_00632,2026-01-06T04:01:41Z,122.79,atm_withdrawal,US,False,False
txn_0000122,card_00585,2026-01-13T02:12:21Z,25.98,travel,DE,True,False
txn_0000123,card_00592,2026-01-21T00:36:32Z,135.68,entertainment,SG,True,False
txn_0000124,card_00032,2026-01-25T20:07:35Z,137.85,entertainment,GB,True,False
txn_0000125,card_00035,2026-01-20T20:56:56Z,54.89,entertainment,SG,False,False
txn_0000126,card_00312,2026-01-07T07:44:39Z,88.67,electronics,AE,True,False
txn_0000127,card_00150,2026-01-11T00:16:16Z,28.88,pharmacy,SG,False,False
txn_0000128,card_00838,2026-01-24T01:43:52Z,31.72,restaurant,AE,True,False
txn_0000129,card_00267,2026-01-16T02:44:24Z,65.56,utilities,AE,False,False
txn_0000130,card_00861,2026-01-11T19:03:15Z,14.85,restaurant,US,True,False
txn_0000131,card_00504,2026-01-29T10:07:49Z,82.59,atm_withdrawal,GB,True,False
txn_0000132,card_00199,2026-01-14T08:32:43Z,114.27,restaurant,GB,False,False
txn_0000133,card_00807,2026-01-17T14:47:11Z,37.41,pharmacy,US,True,False
txn_0000134,card_00742,2026-01-12T18:26:36Z,67.66,atm_withdrawal,SG,False,False
txn_0000135,card_00020,2026-01-02T09:43:26Z,59.43,travel,GB,True,False
txn_0000136,card_00786,2026-01-16T01:22:21Z,39.46,utilities,AE,False,False
txn_0000137,card_00376,2026-01-25T23:04:42Z,211.54,utilities,SG,True,True
txn_0000138,card_00083,2026-01-17T05:44:29Z,81.76,atm_withdrawal,US,True,False
txn_0000139,card_00373,2026-01-21T13:39:46Z,79.38,utilities,AE,True,False
txn_0000140,card_00012,2026-01-21T18:33:27Z,23.14,online_retail,AE,False,False
txn_0000141,card_00856,2026-01-08T12:22:56Z,89.41,restaurant,DE,True,False
txn_0000142,card_00643,2026-01-01T16:10:54Z,13.03,grocery,US,False,False
txn_0000143,card_00722,2026-01-02T07:58:21Z,24.22,pharmacy,IN,False,False
txn_0000144,card_00695,2026-01-05T21:18:50Z,325.99,utilities,AE,False,False
txn_0000145,card_00409,2026-01-29T00:35:44Z,19.5,pharmacy,US,False,False
txn_0000146,card_00170,2026-01-05T01:12:02Z,177.18,grocery,US,True,False
txn_0000147,card_00589,2026-01-09T06:38:08Z,131.62,online_retail,GB,False,False
txn_0000148,card_00052,2026-01-21T21:37:58Z,79.99,entertainment,IN,True,False
txn_0000149,card_00168,2026-01-20T02:48:21Z,63.29,electronics,IN,True,False
txn_0000150,card_00190,2026-01-17T22:20:17Z,200.16,travel,SG,True,True
txn_0000151,card_00823,2026-01-17T20:01:46Z,48.32,entertainment,DE,True,False
txn_0000152,card_00324,2026-01-21T06:42:08Z,262.98,utilities,IN,True,False
txn_0000153,card_00685,2026-01-05T20:59:35Z,70.84,restaurant,GB,True,False
txn_0000154,card_00116,2026-01-09T21:40:32Z,121.43,restaurant,IN,True,False
txn_0000155,card_00144,2026-01-11T18:25:25Z,54.02,entertainment,SG,True,False
txn_0000156,card_00566,2026-01-09T11:37:14Z,112.84,travel,SG,True,False
txn_0000157,card_00575,2026-01-18T09:23:38Z,149.09,grocery,SG,True,False
txn_0000158,card_00332,2026-01-02T18:59:49Z,183.75,travel,GB,True,False
txn_0000159,card_00297,2026-01-18T08:35:02Z,48.18,travel,AE,False,False
txn_0000160,card_00639,2026-01-06T03:11:05Z,54.52,pharmacy,GB,True,False
txn_0000161,card_00088,2026-01-30T05:22:20Z,63.55,electronics,IN,True,False
txn_0000162,card_00026,2026-01-06T15:50:16Z,21.66,grocery,IN,False,False
txn_0000163,card_00677,2026-01-18T12:12:18Z,25.82,travel,DE,False,False
txn_0000164,card_00578,2026-01-26T10:10:27Z,281.74,grocery,GB,True,False
txn_0000165,card_00717,2026-01-28T11:56:04Z,30.73,travel,GB,True,False
txn_0000166,card_00041,2026-01-27T22:23:41Z,64.38,utilities,GB,True,False
txn_0000167,card_00089,2026-01-01T14:26:41Z,70.87,grocery,GB,False,False
txn_0000168,card_00294,2026-01-15T13:44:47Z,293.58,restaurant,GB,True,False
txn_0000169,card_00340,2026-01-27T14:10:30Z,65.94,utilities,IN,True,False
txn_0000170,card_00782,2026-01-30T07:29:24Z,53.55,utilities,US,True,False
txn_0000171,card_00542,2026-01-15T07:49:32Z,21.51,grocery,US,True,False
txn_0000172,card_00867,2026-01-23T20:02:13Z,468.02,restaurant,IN,True,False
txn_0000173,card_00091,2026-01-24T13:59:32Z,147.18,online_retail,US,True,False
txn_0000174,card_00311,2026-01-19T05:18:36Z,29.17,fuel,US,False,False
txn_0000175,card_00514,2026-01-27T17:00:53Z,351.98,atm_withdrawal,US,True,False
txn_0000176,card_00170,2026-01-13T13:27:52Z,21.12,travel,DE,True,False
txn_0000177,card_00173,2026-01-12T04:53:41Z,21.38,online_retail,US,True,False
txn_0000178,card_00754,2026-01-12T08:34:35Z,67.82,utilities,IN,True,False
txn_0000179,card_00350,2026-01-13T15:55:04Z,354.29,fuel,US,True,False
txn_0000180,card_00103,2026-01-20T06:51:53Z,20.02,pharmacy,US,True,False
txn_0000181,card_00481,2026-01-30T19:13:27Z,56.94,restaurant,DE,False,False
txn_0000182,card_00419,2026-01-18T14:34:08Z,63.97,restaurant,IN,False,False
txn_0000183,card_00329,2026-01-28T18:22:40Z,26.39,restaurant,DE,True,False
txn_0000184,card_00086,2026-01-24T05:04:41Z,61.07,entertainment,US,True,False
txn_0000185,card_00210,2026-01-09T16:46:38Z,71.69,atm_withdrawal,IN,False,False
txn_0000186,card_00768,2026-01-11T08:42:43Z,100.84,utilities,DE,True,False
txn_0000187,card_00438,2026-01-13T00:18:02Z,56.48,entertainment,GB,False,False
txn_0000188,card_00320,2026-01-02T16:30:23Z,137.83,electronics,IN,True,False
txn_0000189,card_00507,2026-01-28T13:15:35Z,60.91,travel,SG,False,False
txn_0000190,card_00355,2026-01-10T01:46:31Z,46.7,pharmacy,SG,True,False
txn_0000191,card_00195,2026-01-16T00:04:58Z,26.4,pharmacy,SG,True,False
txn_0000192,card_00458,2026-01-19T20:09:08Z,96.34,travel,GB,True,False
txn_0000193,card_00661,2026-01-20T18:38:28Z,330.61,pharmacy,GB,True,False
txn_0000194,card_00029,2026-01-30T01:14:00Z,31.46,travel,GB,True,False
txn_0000195,card_00654,2026-01-07T17:50:31Z,51.0,travel,SG,False,False
txn_0000196,card_00762,2026-01-11T14:40:27Z,49.6,travel,US,True,False
txn_0000197,card_00157,2026-01-19T17:11:46Z,13.73,electronics,IN,True,False
txn_0000198,card_00780,2026-01-25T23:01:22Z,56.2,grocery,SG,False,False
txn_0000199,card_00180,2026-01-04T00:21:29Z,777.22,travel,IN,True,False
txn_0000200,card_00339,2026-01-01T16:24:48Z,52.1,fuel,GB,False,False
txn_0000201,card_00642,2026-01-28T22:28:47Z,92.76,utilities,GB,False,False
txn_0000202,card_00130,2026-01-01T19:48:22Z,20.39,pharmacy,GB,False,False
txn_0000203,card_00415,2026-01-20T21:59:59Z,93.04,restaurant,US,False,False
txn_0000204,card_00238,2026-01-18T19:43:13Z,52.64,pharmacy,US,True,False
txn_0000205,card_00493,2026-01-16T03:37:07Z,34.29,grocery,US,False,False
txn_0000206,card_00841,2026-01-11T21:27:46Z,97.94,travel,AE,True,False
txn_0000207,card_00763,2026-01-24T22:56:09Z,79.22,pharmacy,US,True,False
txn_0000208,card_00455,2026-01-07T00:18:11Z,18.95,atm_withdrawal,DE,True,False
txn_0000209,card_00311,2026-01-21T18:08:15Z,298.59,electronics,US,False,False
txn_0000210,card_00570,2026-01-28T22:26:37Z,20.82,entertainment,GB,True,False
txn_0000211,card_00127,2026-01-07T02:24:39Z,106.31,electronics,SG,True,False
txn_0000212,card_00156,2026-01-01T00:51:24Z,193.52,entertainment,US,False,False
txn_0000213,card_00604,2026-01-17T10:15:18Z,63.85,utilities,GB,True,False
txn_0000214,card_00757,2026-01-04T12:24:54Z,55.71,fuel,IN,False,False
txn_0000215,card_00154,2026-01-13T06:07:13Z,22.54,atm_withdrawal,US,True,False
txn_0000216,card_00525,2026-01-05T13:20:24Z,1552.3,utilities,GB,False,False
txn_0000217,card_00030,2026-01-25T10:03:22Z,144.91,utilities,AE,True,False
txn_0000218,card_00768,2026-01-10T19:43:15Z,227.73,electronics,DE,False,False
txn_0000219,card_00763,2026-01-27T20:37:27Z,149.25,atm_withdrawal,US,False,False
txn_0000220,card_00690,2026-01-07T00:32:45Z,56.65,grocery,US,True,False
txn_0000221,card_00113,2026-01-03T22:15:17Z,109.9,fuel,GB,False,False
txn_0000222,card_00113,2026-01-22T05:24:05Z,339.97,online_retail,AE,False,False
txn_0000223,card_00349,2026-01-15T22:55:54Z,562.91,restaurant,DE,True,False
txn_0000224,card_00485,2026-01-29T06:41:28Z,23.78,travel,SG,True,False
txn_0000225,card_00448,2026-01-25T03:21:33Z,8.3,fuel,DE,False,False
txn_0000226,card_00394,2026-01-21T11:26:32Z,111.86,pharmacy,SG,True,False
txn_0000227,card_00573,2026-01-30T06:21:57Z,135.24,pharmacy,SG,True,False
txn_0000228,card_00315,2026-01-17T12:26:44Z,76.31,entertainment,GB,True,False
txn_0000229,card_00306,2026-01-01T23:13:02Z,19.83,restaurant,IN,True,False
txn_0000230,card_00633,2026-01-03T01:40:19Z,302.75,utilities,GB,False,False
txn_0000231,card_00452,2026-01-12T22:45:12Z,47.2,entertainment,SG,False,False
txn_0000232,card_00155,2026-01-22T01:50:50Z,400.12,grocery,SG,True,False
txn_0000233,card_00862,2026-01-29T18:12:34Z,117.77,grocery,AE,True,False
txn_0000234,card_00434,2026-01-03T00:54:58Z,201.59,pharmacy,GB,True,False
txn_0000235,card_00752,2026-01-02T06:15:37Z,24.55,electronics,DE,False,False
txn_0000236,card_00437,2026-01-22T20:35:48Z,116.18,utilities,DE,False,False
txn_0000237,card_00061,2026-01-03T05:45:07Z,35.99,pharmacy,GB,True,False
txn_0000238,card_00427,2026-01-25T15:05:56Z,90.73,fuel,IN,True,False
txn_0000239,card_00479,2026-01-02T04:43:03Z,22.92,utilities,IN,True,False
txn_0000240,card_00896,2026-01-15T06:25:56Z,25.66,restaurant,AE,True,False
txn_0000241,card_00117,2026-01-18T20:35:08Z,54.93,travel,AE,False,False
txn_0000242,card_00727,2026-01-03T12:48:51Z,60.47,fuel,GB,False,False
txn_0000243,card_00689,2026-01-11T04:52:54Z,50.41,electronics,GB,True,False
txn_0000244,card_00894,2026-01-19T23:16:21Z,33.48,fuel,SG,False,False
txn_0000245,card_00800,2026-01-07T08:59:50Z,892.99,fuel,DE,False,False
txn_0000246,card_00566,2026-01-10T15:55:24Z,55.27,grocery,US,True,False
txn_0000247,card_00692,2026-01-27T03:44:29Z,18.43,grocery,AE,True,False
txn_0000248,card_00068,2026-01-21T14:52:23Z,104.05,online_retail,SG,True,False
txn_0000249,card_00287,2026-01-03T03:17:02Z,149.49,atm_withdrawal,GB,True,False
txn_0000250,card_00401,2026-01-20T15:38:01Z,30.73,entertainment,GB,False,False
txn_0000251,card_00643,2026-01-30T14:51:39Z,21.94,electronics,GB,True,False
txn_0000252,card_00409,2026-01-13T17:52:47Z,25.31,fuel,SG,True,False
txn_0000253,card_00736,2026-01-20T20:38:29Z,33.28,atm_withdrawal,DE,True,False
txn_0000254,card_00573,2026-01-21T05:09:38Z,781.6,pharmacy,US,False,False
txn_0000255,card_00713,2026-01-16T13:36:32Z,110.75,online_retail,US,False,False
txn_0000256,card_00235,2026-01-14T09:14:47Z,16.25,electronics,SG,False,False
txn_0000257,card_00084,2026-01-08T06:40:14Z,208.08,electronics,SG,False,False
txn_0000258,card_00567,2026-01-16T02:30:52Z,317.52,atm_withdrawal,AE,True,False
txn_0000259,card_00550,2026-01-30T07:29:23Z,148.68,grocery,SG,False,False
txn_0000260,card_00534,2026-01-19T13:24:49Z,37.12,atm_withdrawal,US,False,False
txn_0000261,card_00446,2026-01-02T12:13:58Z,15.0,atm_withdrawal,US,False,False
txn_0000262,card_00316,2026-01-19T19:30:19Z,613.66,travel,GB,True,False
txn_0000263,card_00605,2026-01-09T04:53:46Z,967.57,atm_withdrawal,IN,True,False
txn_0000264,card_00108,2026-01-17T10:56:15Z,17.49,grocery,SG,False,False
txn_0000265,card_00398,2026-01-18T13:33:11Z,19.29,pharmacy,GB,False,False
txn_0000266,card_00654,2026-01-24T01:05:54Z,58.24,grocery,GB,True,False
txn_0000267,card_00830,2026-01-13T08:28:16Z,415.36,pharmacy,IN,True,False
txn_0000268,card_00542,2026-01-18T19:05:27Z,23.75,online_retail,US,True,False
txn_0000269,card_00004,2026-01-17T14:29:54Z,242.98,restaurant,SG,True,False
txn_0000270,card_00240,2026-01-29T15:27:35Z,174.57,entertainment,AE,False,False
txn_0000271,card_00365,2026-01-11T21:03:20Z,143.49,atm_withdrawal,DE,True,False
txn_0000272,card_00373,2026-01-26T06:24:18Z,80.28,online_retail,DE,False,False
txn_0000273,card_00025,2026-01-30T04:02:49Z,91.56,travel,IN,False,False
txn_0000274,card_00175,2026-01-20T01:23:54Z,22.28,entertainment,DE,False,False
txn_0000275,card_00558,2026-01-05T15:25:14Z,235.19,electronics,SG,True,False
txn_0000276,card_00880,2026-01-09T23:24:56Z,78.26,utilities,DE,False,False
txn_0000277,card_00574,2026-01-04T15:12:08Z,293.16,atm_withdrawal,AE,True,False
txn_0000278,card_00107,2026-01-11T21:21:26Z,11.66,atm_withdrawal,SG,True,False
txn_0000279,card_00567,2026-01-16T19:50:49Z,158.62,grocery,GB,False,False
txn_0000280,card_00742,2026-01-15T00:22:23Z,70.83,grocery,IN,False,False
txn_0000281,card_00876,2026-01-07T20:25:06Z,10.57,restaurant,US,False,False
txn_0000282,card_00805,2026-01-29T04:23:20Z,69.0,travel,IN,True,False
txn_0000283,card_00190,2026-01-14T13:30:40Z,98.64,travel,US,True,False
txn_0000284,card_00194,2026-01-12T14:33:50Z,120.51,entertainment,GB,False,False
txn_0000285,card_00045,2026-01-29T08:56:48Z,1190.56,pharmacy,SG,True,False
txn_0000286,card_00153,2026-01-11T12:41:18Z,240.35,online_retail,IN,False,False
txn_0000287,card_00164,2026-01-30T09:01:02Z,278.66,electronics,SG,True,False
txn_0000288,card_00428,2026-01-18T04:52:38Z,142.14,grocery,SG,True,False
txn_0000289,card_00058,2026-01-17T18:30:17Z,116.48,entertainment,AE,False,False
txn_0000290,card_00326,2026-01-27T14:12:47Z,6.39,entertainment,IN,False,False
txn_0000291,card_00533,2026-01-08T16:29:52Z,380.99,pharmacy,GB,True,False
txn_0000292,card_00461,2026-01-25T06:52:34Z,12.75,atm_withdrawal,DE,False,False
txn_0000293,card_00743,2026-01-23T21:16:26Z,275.8,grocery,US,False,False
txn_0000294,card_00592,2026-01-10T16:31:10Z,106.92,online_retail,SG,False,False
txn_0000295,card_00588,2026-01-07T10:18:30Z,106.78,fuel,AE,False,False
txn_0000296,card_00338,2026-01-13T18:35:46Z,294.4,electronics,GB,False,False
txn_0000297,card_00781,2026-01-14T04:58:51Z,60.83,grocery,GB,False,False
txn_0000298,card_00895,2026-01-17T23:09:00Z,173.21,electronics,IN,False,False
txn_0000299,card_00512,2026-01-10T15:11:18Z,6.3,fuel,GB,True,False
txn_0000300,card_00086,2026-01-04T00:35:49Z,34.03,online_retail,AE,True,False
txn_0000301,card_00633,2026-01-13T07:48:25Z,185.34,atm_withdrawal,GB,False,False
txn_0000302,card_00311,2026-01-07T11:52:35Z,18.1,atm_withdrawal,DE,True,False
txn_0000303,card_00617,2026-01-27T01:19:21Z,53.75,restaurant,AE,True,False
txn_0000304,card_00565,2026-01-12T11:50:08Z,29.2,restaurant,US,True,False
txn_0000305,card_00634,2026-01-29T15:45:33Z,88.24,utilities,AE,False,False
txn_0000306,card_00464,2026-01-16T15:20:02Z,2.51,restaurant,US,False,False
txn_0000307,card_00462,2026-01-05T05:51:06Z,189.46,atm_withdrawal,SG,True,False
txn_0000308,card_00592,2026-01-25T22:47:21Z,130.18,electronics,IN,False,False
txn_0000309,card_00762,2026-01-14T02:14:38Z,233.74,fuel,DE,True,False
txn_0000310,card_00283,2026-01-02T12:07:34Z,78.38,restaurant,AE,True,False
txn_0000311,card_00373,2026-01-16T05:09:56Z,56.64,restaurant,SG,False,False
txn_0000312,card_00425,2026-01-09T21:49:01Z,12.38,grocery,IN,True,False
txn_0000313,card_00542,2026-01-06T21:26:31Z,523.5,restaurant,DE,True,False
txn_0000314,card_00387,2026-01-02T20:11:59Z,10.24,atm_withdrawal,IN,False,False
txn_0000315,card_00246,2026-01-16T05:31:51Z,40.25,online_retail,SG,False,False
txn_0000316,card_00025,2026-01-02T13:31:08Z,24.25,electronics,US,False,False
txn_0000317,card_00892,2026-01-11T21:47:19Z,15.02,restaurant,US,True,False
txn_0000318,card_00094,2026-01-04T11:13:09Z,20.79,online_retail,IN,True,False
txn_0000319,card_00588,2026-01-26T07:46:27Z,560.95,fuel,US,False,False
txn_0000320,card_00604,2026-01-24T08:33:40Z,43.52,pharmacy,SG,True,False
txn_0000321,card_00832,2026-01-14T20:41:20Z,214.91,restaurant,DE,False,False
txn_0000322,card_00053,2026-01-02T16:54:05Z,19.66,fuel,DE,False,False
txn_0000323,card_00862,2026-01-12T00:20:56Z,49.0,grocery,IN,True,False
txn_0000324,card_00562,2026-01-24T09:05:51Z,107.71,electronics,GB,True,False
